,episode length,cumulative reward,average reward
801,1067,32.0,0.02999062792877226
802,631,15.0,0.02377179080824089
803,843,25.0,0.02965599051008304
804,1389,49.0,0.035277177825773935
805,617,22.0,0.03565640194489465
806,956,27.0,0.028242677824267783
807,744,21.0,0.028225806451612902
808,899,28.0,0.03114571746384872
809,1060,36.0,0.033962264150943396
810,1087,49.0,0.045078196872125116
811,1002,34.0,0.033932135728542916
812,825,20.0,0.024242424242424242
813,905,24.0,0.026519337016574586
814,1363,54.0,0.03961848862802641
815,796,23.0,0.028894472361809045
816,1156,48.0,0.04152249134948097
817,1128,36.0,0.031914893617021274
818,783,29.0,0.037037037037037035
819,960,35.0,0.036458333333333336
820,1232,46.0,0.037337662337662336
821,820,29.0,0.03536585365853658
822,779,23.0,0.029525032092426188
823,1182,53.0,0.04483925549915398
824,635,15.0,0.023622047244094488
825,1295,48.0,0.037065637065637064
826,808,31.0,0.038366336633663366
827,1335,51.0,0.038202247191011236
828,957,39.0,0.04075235109717868
829,1219,46.0,0.03773584905660377
830,828,29.0,0.035024154589371984
831,1040,46.0,0.04423076923076923
832,552,17.0,0.030797101449275364
833,921,27.0,0.029315960912052116
834,975,32.0,0.03282051282051282
835,795,37.0,0.04654088050314465
836,900,35.0,0.03888888888888889
837,1330,59.0,0.0443609022556391
838,1202,51.0,0.042429284525790346
839,1038,44.0,0.04238921001926782
840,1013,36.0,0.035538005923000986
841,866,31.0,0.03579676674364896
842,693,23.0,0.03318903318903319
843,1095,32.0,0.029223744292237442
844,1151,45.0,0.03909643788010426
845,1000,27.0,0.027
846,870,35.0,0.040229885057471264
847,505,10.0,0.019801980198019802
848,898,28.0,0.031180400890868598
849,815,31.0,0.03803680981595092
850,836,30.0,0.03588516746411483
851,684,23.0,0.033625730994152045
852,796,29.0,0.0364321608040201
853,1003,42.0,0.04187437686939183
854,976,36.0,0.036885245901639344
855,977,32.0,0.032753326509723645
856,1148,51.0,0.04442508710801394
857,857,27.0,0.03150525087514586
858,972,33.0,0.033950617283950615
859,790,25.0,0.03164556962025317
860,892,28.0,0.03139013452914798
861,1360,60.0,0.04411764705882353
862,1003,39.0,0.038883349950149554
863,1190,51.0,0.04285714285714286
864,736,18.0,0.024456521739130436
865,666,29.0,0.04354354354354354
866,636,15.0,0.02358490566037736
867,1150,33.0,0.028695652173913042
868,1031,38.0,0.03685741998060136
869,911,32.0,0.03512623490669594
870,1210,55.0,0.045454545454545456
871,839,27.0,0.03218116805721097
872,918,30.0,0.032679738562091505
873,865,24.0,0.027745664739884393
874,1236,40.0,0.032362459546925564
875,1051,32.0,0.030447193149381543
876,1068,45.0,0.042134831460674156
877,580,14.0,0.02413793103448276
878,991,37.0,0.03733602421796166
879,784,29.0,0.036989795918367346
880,858,21.0,0.024475524475524476
881,803,29.0,0.0361145703611457
882,984,32.0,0.032520325203252036
883,1239,51.0,0.04116222760290557
884,734,26.0,0.035422343324250684
885,957,33.0,0.034482758620689655
886,1330,57.0,0.04285714285714286
887,1257,43.0,0.03420843277645187
888,805,30.0,0.037267080745341616
889,1176,50.0,0.04251700680272109
890,933,32.0,0.03429796355841372
891,1175,36.0,0.030638297872340424
892,1102,38.0,0.034482758620689655
893,975,43.0,0.0441025641025641
894,1009,31.0,0.030723488602576808
895,655,15.0,0.022900763358778626
896,1087,39.0,0.035878564857405704
897,743,30.0,0.040376850605652756
898,1202,41.0,0.03410981697171381
899,725,21.0,0.028965517241379312
900,678,23.0,0.03392330383480826
901,1001,40.0,0.03996003996003996
902,1074,43.0,0.04003724394785847
903,825,23.0,0.027878787878787878
904,1212,58.0,0.04785478547854786
905,797,23.0,0.028858218318695106
906,935,35.0,0.0374331550802139
907,787,25.0,0.03176620076238882
908,842,21.0,0.02494061757719715
909,1204,46.0,0.03820598006644518
910,862,26.0,0.030162412993039442
911,1111,49.0,0.04410441044104411
912,1000,34.0,0.034
913,1131,40.0,0.03536693191865606
914,1148,40.0,0.03484320557491289
915,1325,55.0,0.04150943396226415
916,1207,44.0,0.03645401822700911
917,1001,35.0,0.03496503496503497
918,1000,40.0,0.04
919,656,15.0,0.022865853658536585
920,1186,58.0,0.048903878583473864
921,1165,42.0,0.036051502145922745
922,1002,34.0,0.033932135728542916
923,729,19.0,0.02606310013717421
924,751,26.0,0.03462050599201065
925,944,34.0,0.036016949152542374
926,1069,36.0,0.03367633302151544
927,866,23.0,0.026558891454965358
928,1049,42.0,0.04003813155386082
929,803,24.0,0.029887920298879204
930,861,25.0,0.029036004645760744
931,745,29.0,0.038926174496644296
932,1130,43.0,0.03805309734513274
933,799,36.0,0.04505632040050062
934,1193,49.0,0.04107292539815591
935,740,19.0,0.025675675675675677
936,1059,34.0,0.03210576015108593
937,621,16.0,0.02576489533011272
938,1153,43.0,0.0372940156114484
939,1084,47.0,0.043357933579335796
940,1025,35.0,0.03414634146341464
941,1083,41.0,0.03785780240073869
942,927,28.0,0.030204962243797196
943,758,18.0,0.023746701846965697
944,635,21.0,0.03307086614173228
945,793,26.0,0.03278688524590164
946,754,24.0,0.03183023872679045
947,794,26.0,0.0327455919395466
948,808,34.0,0.04207920792079208
949,1094,38.0,0.03473491773308958
950,985,32.0,0.03248730964467005
951,1079,32.0,0.029657089898053754
952,875,26.0,0.029714285714285714
953,1258,51.0,0.04054054054054054
954,696,21.0,0.03017241379310345
955,731,20.0,0.027359781121751026
956,691,19.0,0.027496382054992764
957,646,17.0,0.02631578947368421
958,1046,34.0,0.032504780114722756
959,898,23.0,0.025612472160356347
960,990,30.0,0.030303030303030304
961,778,31.0,0.03984575835475578
962,826,26.0,0.031476997578692496
963,1087,41.0,0.03771849126034959
964,659,14.0,0.021244309559939303
965,1282,42.0,0.0327613104524181
966,784,18.0,0.02295918367346939
967,1261,44.0,0.034892942109436956
968,789,32.0,0.04055766793409379
969,1462,79.0,0.054035567715458276
970,1061,43.0,0.04052780395852969
971,1145,47.0,0.04104803493449782
972,922,27.0,0.02928416485900217
973,1211,49.0,0.04046242774566474
974,904,30.0,0.033185840707964605
975,1199,45.0,0.03753127606338615
976,899,54.0,0.060066740823136816
977,690,20.0,0.028985507246376812
978,960,50.0,0.052083333333333336
979,1203,54.0,0.04488778054862843
980,501,18.0,0.03592814371257485
981,884,32.0,0.03619909502262444
982,708,16.0,0.022598870056497175
983,827,33.0,0.03990326481257558
984,916,30.0,0.03275109170305677
985,1204,45.0,0.03737541528239203
986,720,21.0,0.029166666666666667
987,859,26.0,0.030267753201396973
988,998,26.0,0.026052104208416832
989,838,27.0,0.032219570405727926
990,1205,51.0,0.04232365145228216
991,1011,36.0,0.03560830860534125
992,972,32.0,0.03292181069958848
993,1143,40.0,0.03499562554680665
994,1132,49.0,0.04328621908127209
995,964,32.0,0.03319502074688797
996,576,31.0,0.05381944444444445
997,1415,58.0,0.04098939929328622
998,820,24.0,0.02926829268292683
999,919,30.0,0.03264417845484222
